geography,device_type_code,id,device_type_description,array_name,upload_id,cpu_util,latency_capacity,data_mover_capacity,tier,price_per_gb,ttl_iops,ttl_latency,ttl_used,ttl_usable,pct_used,ttl_allocated,client_id,period_id
,VMAX_DEVICE,127999,EMC VMax Device,VMAX-197801527,202920,100.0,10.0,-1.0,1,$3.00 ,1479.46,0.0,79.54,195.11,40.76,80.58,137,1749
,VMAX_DEVICE,127998,EMC VMax Device,VMAX-197801529,202919,100.0,10.0,-1.0,1,$3.00 ,44774.23,0.0,148.28,193.17,76.76,151.27,137,1749
,V7000_DEVICE,128477,IBM V7000 Device,STGCLD02,203466,100.0,10.0,-1.0,1,$1.75 ,7700.46,0.1,61.51,197.37,31.16,534.01,137,1751
,V7000_DEVICE,128481,IBM V7000 Device,STGCLD03,203467,100.0,10.0,-1.0,1,$1.75 ,12317.78,0.93,153.43,202.06,75.94,434.77,137,1751
,VMAX_DEVICE,128478,EMC VMax Device,VMAX-197801529,203478,100.0,10.0,-1.0,1,$3.00 ,40335.49,0.0,150.09,193.45,77.59,152.8,137,1751
,VMAX_DEVICE,128479,EMC VMax Device,VMAX-197801527,203479,100.0,10.0,-1.0,1,$3.00 ,1417.16,0.0,79.01,195.09,40.5,80.08,137,1751
,V7000_DEVICE,129117,IBM V7000 Device,STGCLD02,204230,100.0,10.0,-1.0,1,$1.75 ,4573.2,0.14,62.16,197.37,31.49,534.01,137,1754
,V7000_DEVICE,129121,IBM V7000 Device,STGCLD03,204231,100.0,10.0,-1.0,1,$1.75 ,7555.1,0.92,154.28,202.06,76.36,434.77,137,1754
,VMAX_DEVICE,129119,EMC VMax Device,VMAX-197801529,204243,100.0,10.0,-1.0,1,$3.00 ,48676.15,0.0,149.96,193.23,77.61,152.9,137,1754
,VMAX_DEVICE,129120,EMC VMax Device,VMAX-197801527,204244,100.0,10.0,-1.0,1,$3.00 ,1191.95,0.0,79.9,195.15,40.94,80.91,137,1754
,V7000_DEVICE,129483,IBM V7000 Device,STGCLD02,204670,100.0,10.0,-1.0,1,$1.75 ,14378.07,0.12,61.48,197.37,31.15,534.01,137,1756
,V7000_DEVICE,129486,IBM V7000 Device,STGCLD03,204671,100.0,10.0,-1.0,1,$1.75 ,10956.55,0.93,153.34,202.06,75.89,434.77,137,1756
,VMAX_DEVICE,129484,EMC VMax Device,VMAX-197801529,204680,100.0,10.0,-1.0,1,$3.00 ,42977.84,0.0,148.81,193.33,76.98,151.65,137,1756
,VMAX_DEVICE,129485,EMC VMax Device,VMAX-197801527,204681,100.0,10.0,-1.0,1,$3.00 ,1372.89,0.0,79.67,195.12,40.83,80.7,137,1756
,V7000_DEVICE,129980,IBM V7000 Device,STGCLD02,205271,100.0,10.0,-1.0,1,$1.75 ,8448.75,0.12,61.5,197.37,31.16,534.01,137,1758
,V7000_DEVICE,129983,IBM V7000 Device,STGCLD03,205272,100.0,10.0,-1.0,1,$1.75 ,10069.71,1.29,153.5,202.06,75.97,434.77,137,1758
,VMAX_DEVICE,129982,EMC VMax Device,VMAX-197801527,205281,100.0,10.0,-1.0,1,$3.00 ,1282.46,0.0,79.28,195.1,40.64,80.34,137,1758
,VMAX_DEVICE,129981,EMC VMax Device,VMAX-197801529,205280,100.0,10.0,-1.0,1,$3.00 ,39093.67,0.0,150.12,193.46,77.6,152.83,137,1758
,V7000_DEVICE,130679,IBM V7000 Device,STGCLD02,206090,100.0,10.0,-1.0,1,$1.75 ,3144.19,0.18,61.49,197.37,31.16,534.01,137,1761
,V7000_DEVICE,130683,IBM V7000 Device,STGCLD03,206091,100.0,10.0,-1.0,1,$1.75 ,6067.17,0.92,153.23,202.06,75.83,434.77,137,1761
,VMAX_DEVICE,130680,EMC VMax Device,VMAX-197801529,206103,100.0,10.0,-1.0,1,$3.00 ,49101.29,0.0,151.07,193.27,78.17,153.96,137,1761
,VMAX_DEVICE,130681,EMC VMax Device,VMAX-197801527,206105,100.0,10.0,-1.0,1,$3.00 ,1257.35,0.0,79.5,195.1,40.75,80.55,137,1761
,V7000_DEVICE,131025,IBM V7000 Device,STGCLD02,206495,100.0,10.0,-1.0,1,$1.75 ,8027.02,0.11,61.52,197.37,31.17,534.01,137,1763
,V7000_DEVICE,131029,IBM V7000 Device,STGCLD03,206496,100.0,10.0,-1.0,1,$1.75 ,13092.69,0.89,153.8,202.06,76.12,434.77,137,1763
,VMAX_DEVICE,131027,EMC VMax Device,VMAX-197801527,206506,100.0,10.0,-1.0,1,$3.00 ,1582.27,0.0,80.37,195.16,41.18,81.37,137,1763
,VMAX_DEVICE,131026,EMC VMax Device,VMAX-197801529,206505,100.0,10.0,-1.0,1,$3.00 ,45114.01,0.0,150.22,193.2,77.76,153.18,137,1763
,V7000_DEVICE,131452,IBM V7000 Device,STGCLD03,206979,100.0,10.0,-1.0,1,$1.75 ,17190.64,1.19,154.04,202.06,76.24,434.77,137,1765
,V7000_DEVICE,131436,IBM V7000 Device,STGCLD02,206990,100.0,10.0,-1.0,1,$1.75 ,9770.34,0.13,61.56,197.37,31.19,534.01,137,1765
,VMAX_DEVICE,131432,EMC VMax Device,VMAX-197801529,206988,100.0,10.0,-1.0,1,$3.00 ,40742.6,0.0,152.18,193.34,78.71,154.99,137,1765
,VMAX_DEVICE,131433,EMC VMax Device,VMAX-197801527,206989,100.0,10.0,-1.0,1,$3.00 ,1461.07,0.0,80.33,195.11,41.17,81.38,137,1765
,V7000_DEVICE,132083,IBM V7000 Device,STGCLD02,207752,100.0,10.0,-1.0,1,$1.75 ,5487.91,0.28,61.59,197.37,31.21,534.01,137,1768
,V7000_DEVICE,132087,IBM V7000 Device,STGCLD03,207753,100.0,10.0,-1.0,1,$1.75 ,15036.02,1.22,153.66,202.06,76.05,434.77,137,1768
,VMAX_DEVICE,132085,EMC VMax Device,VMAX-197801529,207766,100.0,10.0,-1.0,1,$3.00 ,49982.87,0.0,152.64,193.12,79.04,155.67,137,1768
,VMAX_DEVICE,132086,EMC VMax Device,VMAX-197801527,207767,100.0,10.0,-1.0,1,$3.00 ,1438.94,0.0,79.88,195.11,40.94,80.93,137,1768
,V7000_DEVICE,132418,IBM V7000 Device,STGCLD02,208152,100.0,10.0,-1.0,1,$1.75 ,10656.99,0.11,61.65,197.37,31.23,534.01,137,1770
,V7000_DEVICE,132421,IBM V7000 Device,STGCLD03,208153,100.0,10.0,-1.0,1,$1.75 ,23776.0,0.75,153.86,202.06,76.15,434.77,137,1770
,VMAX_DEVICE,132420,EMC VMax Device,VMAX-197801527,208168,100.0,10.0,-1.0,1,$3.00 ,1738.45,0.0,80.38,195.13,41.19,81.4,137,1770
,VMAX_DEVICE,132419,EMC VMax Device,VMAX-197801529,208166,100.0,10.0,-1.0,1,$3.00 ,45769.71,0.0,151.39,193.06,78.42,154.49,137,1770
,V7000_DEVICE,132838,IBM V7000 Device,STGCLD02,208687,100.0,10.0,-1.0,1,$1.75 ,10057.44,0.11,61.64,197.37,31.23,534.01,137,1772
,V7000_DEVICE,132841,IBM V7000 Device,STGCLD03,208688,100.0,10.0,-1.0,1,$1.75 ,18483.27,1.37,153.96,202.06,76.2,434.77,137,1772
,VMAX_DEVICE,132840,EMC VMax Device,VMAX-197801527,208699,100.0,10.0,-1.0,1,$3.00 ,1731.7,0.0,81.19,195.12,41.61,82.23,137,1772
,VMAX_DEVICE,132839,EMC VMax Device,VMAX-197801529,208698,100.0,10.0,-1.0,1,$3.00 ,42202.72,0.0,152.61,193.18,79.0,155.58,137,1772
,V7000_DEVICE,133461,IBM V7000 Device,STGCLD02,209459,100.0,10.0,-1.0,1,$1.75 ,4197.99,0.3,61.68,197.37,31.25,534.01,137,1775
,V7000_DEVICE,133614,IBM V7000 Device,STGCLD03,209647,100.0,10.0,-1.0,1,$1.75 ,0.0,0.0,153.52,202.06,75.98,434.77,137,1775
,VMAX_DEVICE,133459,EMC VMax Device,VMAX-197801529,209461,100.0,10.0,-1.0,1,$3.00 ,50899.04,0.0,153.26,193.04,79.39,156.37,137,1775
,VMAX_DEVICE,133460,EMC VMax Device,VMAX-197801527,209462,100.0,10.0,-1.0,1,$3.00 ,1416.09,0.0,80.17,195.08,41.09,81.24,137,1775
,V7000_DEVICE,133783,IBM V7000 Device,STGCLD02,209838,100.0,10.0,-1.0,1,$1.75 ,9145.86,0.13,61.68,197.37,31.25,534.01,137,1777
,V7000_DEVICE,133785,IBM V7000 Device,STGCLD03,209839,100.0,10.0,-1.0,1,$1.75 ,11008.86,1.29,154.25,202.06,76.34,434.77,137,1777
,VMAX_DEVICE,133784,EMC VMax Device,VMAX-197801529,209847,100.0,10.0,-1.0,1,$3.00 ,47491.67,0.0,151.63,193.08,78.53,154.71,137,1777
,VMAX_DEVICE,133786,EMC VMax Device,VMAX-197801527,209848,100.0,10.0,-1.0,1,$3.00 ,1788.69,0.0,81.63,195.12,41.84,82.67,137,1777
,V7000_DEVICE,134194,IBM V7000 Device,STGCLD02,210337,100.0,10.0,-1.0,1,$1.75 ,10422.71,0.13,61.71,197.37,31.26,534.01,137,1779
,V7000_DEVICE,134197,IBM V7000 Device,STGCLD03,210338,100.0,10.0,-1.0,1,$1.75 ,16368.01,1.41,154.08,202.06,76.26,434.77,137,1779
,VMAX_DEVICE,134195,EMC VMax Device,VMAX-197801529,210345,100.0,10.0,-1.0,1,$3.00 ,43513.17,0.0,152.92,193.16,79.16,155.91,137,1779
,VMAX_DEVICE,134196,EMC VMax Device,VMAX-197801527,210346,100.0,10.0,-1.0,1,$3.00 ,1748.95,0.0,80.38,195.06,41.21,81.48,137,1779
,V7000_DEVICE,134809,IBM V7000 Device,STGCLD02,211096,100.0,10.0,-1.0,1,$1.75 ,4360.51,0.24,61.72,197.37,31.27,534.01,137,1782
,V7000_DEVICE,134812,IBM V7000 Device,STGCLD03,211097,100.0,10.0,-1.0,1,$1.75 ,7033.95,1.09,153.57,202.06,76.0,434.77,137,1782
,VMAX_DEVICE,134810,EMC VMax Device,VMAX-197801529,211112,100.0,10.0,-1.0,1,$3.00 ,53319.39,0.0,153.49,192.57,79.71,157.08,137,1782
,VMAX_DEVICE,134811,EMC VMax Device,VMAX-197801527,211113,100.0,10.0,-1.0,1,$3.00 ,1526.63,0.0,82.29,195.17,42.16,83.27,137,1782
,V7000_DEVICE,135135,IBM V7000 Device,STGCLD02,211484,100.0,10.0,-1.0,1,$1.75 ,7557.39,0.1,61.68,197.37,31.25,534.01,137,1784
,V7000_DEVICE,135138,IBM V7000 Device,STGCLD03,211485,100.0,10.0,-1.0,1,$1.75 ,11775.14,1.02,154.16,202.06,76.29,434.77,137,1784
,VMAX_DEVICE,135136,EMC VMax Device,VMAX-197801529,211494,100.0,10.0,-1.0,1,$3.00 ,50532.99,0.0,152.59,193.03,79.05,155.72,137,1784
,VMAX_DEVICE,135137,EMC VMax Device,VMAX-197801527,211495,100.0,10.0,-1.0,1,$3.00 ,1585.25,0.0,80.76,195.06,41.4,81.86,137,1784
,V7000_DEVICE,135519,IBM V7000 Device,STGCLD02,211938,100.0,10.0,-1.0,1,$1.75 ,7733.93,0.11,61.69,197.37,31.26,534.01,137,1786
,V7000_DEVICE,135521,IBM V7000 Device,STGCLD03,211939,100.0,10.0,-1.0,1,$1.75 ,12446.76,1.0,154.24,202.06,76.33,434.77,137,1786
,VMAX_DEVICE,135518,EMC VMax Device,VMAX-197801529,211946,100.0,10.0,-1.0,1,$3.00 ,43419.52,0.0,153.71,193.12,79.59,156.75,137,1786
,VMAX_DEVICE,135520,EMC VMax Device,VMAX-197801527,211947,100.0,10.0,-1.0,1,$3.00 ,1580.93,0.0,81.17,195.06,41.62,82.28,137,1786
,V7000_DEVICE,136121,IBM V7000 Device,STGCLD02,212676,100.0,10.0,-1.0,1,$1.75 ,4205.79,0.3,61.71,197.37,31.27,534.01,137,1789
,V7000_DEVICE,136125,IBM V7000 Device,STGCLD03,212677,100.0,10.0,-1.0,1,$1.75 ,6074.48,1.63,154.52,202.06,76.47,434.77,137,1789
,VMAX_DEVICE,136124,EMC VMax Device,VMAX-197801527,212689,100.0,10.0,-1.0,1,$3.00 ,1427.91,0.0,82.76,195.25,42.39,83.67,137,1789
,VMAX_DEVICE,136123,EMC VMax Device,VMAX-197801529,212688,100.0,10.0,-1.0,1,$3.00 ,57429.45,0.0,153.62,192.63,79.75,157.14,137,1789
,V7000_DEVICE,136450,IBM V7000 Device,STGCLD02,213055,100.0,10.0,-1.0,1,$1.75 ,7247.44,0.12,61.74,197.37,31.28,534.01,137,1791
,V7000_DEVICE,136453,IBM V7000 Device,STGCLD03,213056,100.0,10.0,-1.0,1,$1.75 ,12581.46,0.95,154.19,202.06,76.31,434.77,137,1791
,VMAX_DEVICE,136451,EMC VMax Device,VMAX-197801529,213064,100.0,10.0,-1.0,1,$3.00 ,46868.47,0.0,149.96,192.61,77.85,153.5,137,1791
,VMAX_DEVICE,136452,EMC VMax Device,VMAX-197801527,213065,100.0,10.0,-1.0,1,$3.00 ,1618.88,0.0,82.87,195.37,42.42,83.66,137,1791
,V7000_DEVICE,136924,IBM V7000 Device,STGCLD02,213662,100.0,10.0,-1.0,1,$1.75 ,8995.28,0.12,61.72,197.37,31.27,534.01,137,1793
,V7000_DEVICE,136925,IBM V7000 Device,STGCLD03,213663,100.0,10.0,-1.0,1,$1.75 ,11859.47,1.45,154.05,202.06,76.24,434.77,137,1793
,VMAX_DEVICE,136926,EMC VMax Device,VMAX-197801527,213673,100.0,10.0,-1.0,1,$3.00 ,1542.66,0.0,82.98,195.37,42.47,83.77,137,1793
,V7000_DEVICE,137486,IBM V7000 Device,STGCLD02,214343,100.0,10.0,-1.0,1,$1.75 ,3500.2,0.35,61.72,197.37,31.27,534.01,137,1796
,V7000_DEVICE,137500,IBM V7000 Device,STGCLD03,214344,100.0,10.0,-1.0,1,$1.75 ,4661.98,0.92,153.58,202.06,76.01,434.77,137,1796
,VMAX_DEVICE,137511,EMC VMax Device,VMAX-197801527,214381,100.0,10.0,-1.0,1,$3.00 ,1435.28,0.0,83.66,195.3,42.84,84.52,137,1796
,VMAX_DEVICE,137510,EMC VMax Device,VMAX-197801529,214380,100.0,10.0,-1.0,1,$3.00 ,53194.41,0.0,149.98,192.51,77.91,153.63,137,1796
,V7000_DEVICE,137907,IBM V7000 Device,STGCLD02,214831,100.0,10.0,-1.0,1,$1.75 ,16547.94,0.12,61.78,197.37,31.3,534.01,137,1798
,V7000_DEVICE,137910,IBM V7000 Device,STGCLD03,214832,100.0,10.0,-1.0,1,$1.75 ,12072.68,1.08,154.26,202.06,76.35,434.77,137,1798
,VMAX_DEVICE,137908,EMC VMax Device,VMAX-197801529,214833,100.0,10.0,-1.0,1,$3.00 ,44244.03,0.0,151.66,192.55,78.77,155.27,137,1798
,VMAX_DEVICE,137909,EMC VMax Device,VMAX-197801527,214834,100.0,10.0,-1.0,1,$3.00 ,1745.73,0.0,83.56,195.34,42.78,84.38,137,1798
,V7000_DEVICE,138211,IBM V7000 Device,STGCLD03,215236,100.0,10.0,-1.0,1,$1.75 ,8433.68,1.3,153.79,202.06,76.11,434.77,137,1800
,V7000_DEVICE,138223,IBM V7000 Device,STGCLD02,215404,100.0,10.0,-1.0,1,$1.75 ,7429.32,0.14,61.76,197.37,31.29,534.01,137,1800
,VMAX_DEVICE,138220,EMC VMax Device,VMAX-197801527,215403,100.0,10.0,-1.0,1,$3.00 ,1689.05,0.0,81.69,195.45,41.8,82.4,137,1800
,VMAX_DEVICE,138219,EMC VMax Device,VMAX-197801529,215402,100.0,10.0,-1.0,1,$3.00 ,32573.38,0.0,152.35,192.77,79.03,155.73,137,1800
,V7000_DEVICE,138881,IBM V7000 Device,STGCLD02,216244,100.0,10.0,-1.0,1,$1.75 ,4510.43,0.28,61.78,197.37,31.3,534.01,137,1803
,V7000_DEVICE,138883,IBM V7000 Device,STGCLD03,216245,100.0,10.0,-1.0,1,$1.75 ,7343.7,1.22,153.62,202.06,76.03,434.77,137,1803
,VMAX_DEVICE,138884,EMC VMax Device,VMAX-197801529,216251,100.0,10.0,-1.0,1,$3.00 ,40554.62,0.0,149.13,193.47,77.08,151.81,137,1803
,VMAX_DEVICE,138885,EMC VMax Device,VMAX-197801527,216252,100.0,10.0,-1.0,1,$3.00 ,1371.83,0.0,81.46,195.43,41.68,82.19,137,1803
,V7000_DEVICE,139394,IBM V7000 Device,STGCLD02,216800,100.0,10.0,-1.0,1,$1.75 ,7728.22,0.09,61.79,197.37,31.31,534.01,137,1805
,V7000_DEVICE,139395,IBM V7000 Device,STGCLD03,216801,100.0,10.0,-1.0,1,$1.75 ,10617.24,1.0,154.35,202.06,76.39,434.77,137,1805
,VMAX_DEVICE,139397,EMC VMax Device,VMAX-197801527,216803,100.0,10.0,-1.0,1,$3.00 ,1662.38,0.0,81.81,195.44,41.86,82.53,137,1805
,VMAX_DEVICE,139396,EMC VMax Device,VMAX-197801529,216802,100.0,10.0,-1.0,1,$3.00 ,33860.44,0.0,151.31,193.2,78.32,154.27,137,1805
,V7000_DEVICE,139807,IBM V7000 Device,STGCLD02,217259,100.0,10.0,-1.0,1,$1.75 ,7774.24,0.11,61.81,197.37,31.32,534.01,137,1807
,V7000_DEVICE,139808,IBM V7000 Device,STGCLD03,217260,100.0,10.0,-1.0,1,$1.75 ,15518.65,1.17,154.23,202.06,76.33,434.77,137,1807
,VMAX_DEVICE,139809,EMC VMax Device,VMAX-197801529,217261,100.0,10.0,-1.0,1,$3.00 ,31508.54,0.0,151.45,192.68,78.6,154.93,137,1807
,VMAX_DEVICE,139810,EMC VMax Device,VMAX-197801527,217262,100.0,10.0,-1.0,1,$3.00 ,1727.56,0.0,81.98,195.45,41.95,82.69,137,1807
,V7000_DEVICE,144298,IBM V7000 Device,STGCLD02,222412,100.0,10.0,-1.0,1,$1.75 ,2605.42,0.1,61.77,197.37,31.3,534.01,137,1810
,V7000_DEVICE,144300,IBM V7000 Device,STGCLD03,222414,100.0,10.0,-1.0,1,$1.75 ,4836.17,1.08,153.27,202.06,75.85,434.77,137,1810
,VMAX_DEVICE,140533,EMC VMax Device,VMAX-197801527,218105,100.0,10.0,-1.0,1,$3.00 ,1485.53,0.0,83.35,195.3,42.68,84.21,137,1810
,VMAX_DEVICE,140532,EMC VMax Device,VMAX-197801529,218104,100.0,10.0,-1.0,1,$3.00 ,41122.44,0.0,154.39,192.22,80.32,158.33,137,1810
,V7000_DEVICE,144299,IBM V7000 Device,STGCLD02,222413,100.0,10.0,-1.0,1,$1.75 ,6714.51,0.12,61.79,197.37,31.31,534.01,137,1812
,V7000_DEVICE,144301,IBM V7000 Device,STGCLD03,222415,100.0,10.0,-1.0,1,$1.75 ,9324.19,1.09,154.21,202.06,76.32,434.77,137,1812
,VMAX_DEVICE,140914,EMC VMax Device,VMAX-197801529,218532,100.0,10.0,-1.0,1,$3.00 ,35720.35,0.0,152.78,192.58,79.33,156.36,137,1812
,VMAX_DEVICE,140915,EMC VMax Device,VMAX-197801527,218533,100.0,10.0,-1.0,1,$3.00 ,1720.67,0.0,79.1,194.72,40.62,80.53,137,1812
,V7000_DEVICE,144302,IBM V7000 Device,STGCLD02,222416,100.0,10.0,-1.0,1,$1.75 ,10162.34,0.12,61.87,197.37,31.35,534.01,137,1814
,V7000_DEVICE,144303,IBM V7000 Device,STGCLD03,222418,100.0,10.0,-1.0,1,$1.75 ,22140.74,1.84,154.2,202.06,76.32,434.77,137,1814
,VMAX_DEVICE,141324,EMC VMax Device,VMAX-197801529,219022,100.0,10.0,-1.0,1,$3.00 ,31204.19,0.0,152.88,192.8,79.3,156.24,137,1814
,VMAX_DEVICE,141325,EMC VMax Device,VMAX-197801527,219023,100.0,10.0,-1.0,1,$3.00 ,1778.41,0.0,79.2,194.7,40.68,80.65,137,1814
,V7000_DEVICE,144304,IBM V7000 Device,STGCLD02,222417,100.0,10.0,-1.0,1,$1.75 ,3460.46,0.1,61.88,197.37,31.35,534.01,137,1817
,V7000_DEVICE,144306,IBM V7000 Device,STGCLD03,222420,100.0,10.0,-1.0,1,$1.75 ,8765.57,1.15,153.65,202.06,76.04,434.77,137,1817
,VMAX_DEVICE,142080,EMC VMax Device,VMAX-197801527,219917,100.0,10.0,-1.0,1,$3.00 ,1419.43,0.0,79.44,194.71,40.8,80.89,137,1817
,VMAX_DEVICE,142079,EMC VMax Device,VMAX-197801529,219916,100.0,10.0,-1.0,1,$3.00 ,42809.43,0.0,153.17,192.82,79.43,156.5,137,1817
,V7000_DEVICE,144305,IBM V7000 Device,STGCLD02,222419,100.0,10.0,-1.0,1,$1.75 ,5456.12,0.11,61.89,197.37,31.36,534.01,137,1819
,V7000_DEVICE,144307,IBM V7000 Device,STGCLD03,222421,100.0,10.0,-1.0,1,$1.75 ,6828.84,1.06,154.16,202.06,76.29,434.77,137,1819
,VMAX_DEVICE,142506,EMC VMax Device,VMAX-197801529,220387,100.0,10.0,-1.0,1,$3.00 ,37313.88,0.0,152.62,192.43,79.31,156.35,137,1819
,VMAX_DEVICE,142507,EMC VMax Device,VMAX-197801527,220388,100.0,10.0,-1.0,1,$3.00 ,1525.89,0.0,79.4,194.7,40.78,80.86,137,1819
,V7000_DEVICE,144308,IBM V7000 Device,STGCLD02,222422,100.0,10.0,-1.0,1,$1.75 ,1119.82,0.11,61.89,197.37,31.36,534.01,137,1821
,V7000_DEVICE,144309,IBM V7000 Device,STGCLD03,222423,100.0,10.0,-1.0,1,$1.75 ,4080.91,1.05,153.45,202.06,75.94,434.77,137,1821
,VMAX_DEVICE,142931,EMC VMax Device,VMAX-197801529,220859,100.0,10.0,-1.0,1,$3.00 ,28904.82,0.0,153.08,192.68,79.45,156.56,137,1821
,VMAX_DEVICE,142932,EMC VMax Device,VMAX-197801527,220860,100.0,10.0,-1.0,1,$3.00 ,1204.49,0.0,79.59,194.7,40.88,81.05,137,1821
,V7000_DEVICE,144295,IBM V7000 Device,STGCLD02,222408,100.0,10.0,-1.0,1,$1.75 ,2621.72,0.1,61.97,197.37,31.4,534.01,137,1824
,V7000_DEVICE,144294,IBM V7000 Device,STGCLD03,222409,100.0,10.0,-1.0,1,$1.75 ,8122.44,1.34,154.49,202.06,76.46,434.77,137,1824
,VMAX_DEVICE,143627,EMC VMax Device,VMAX-197801527,221675,100.0,10.0,-1.0,1,$3.00 ,1255.84,0.0,79.57,194.71,40.87,81.02,137,1824
,VMAX_DEVICE,143626,EMC VMax Device,VMAX-197801529,221674,100.0,10.0,-1.0,1,$3.00 ,43102.01,0.0,153.28,192.55,79.61,156.89,137,1824
,V7000_DEVICE,144296,IBM V7000 Device,STGCLD02,222410,100.0,10.0,-1.0,1,$1.75 ,5282.96,0.11,61.9,197.37,31.36,534.01,137,1826
,V7000_DEVICE,144297,IBM V7000 Device,STGCLD03,222411,100.0,10.0,-1.0,1,$1.75 ,7656.56,1.05,154.03,202.06,76.23,434.77,137,1826
,VMAX_DEVICE,144015,EMC VMax Device,VMAX-197801529,222090,100.0,10.0,-1.0,1,$3.00 ,35131.65,0.0,153.02,192.22,79.61,156.95,137,1826
,VMAX_DEVICE,144016,EMC VMax Device,VMAX-197801527,222091,100.0,10.0,-1.0,1,$3.00 ,1520.51,0.0,79.02,194.68,40.59,80.5,137,1826
,V7000_DEVICE,144492,IBM V7000 Device,STGCLD02,222614,100.0,10.0,-1.0,1,$1.75 ,5221.27,0.1,61.89,197.37,31.36,534.01,137,1828
,V7000_DEVICE,144491,IBM V7000 Device,STGCLD03,222615,100.0,10.0,-1.0,1,$1.75 ,17006.97,1.45,153.72,202.06,76.08,434.77,137,1828
,VMAX_DEVICE,144493,EMC VMax Device,VMAX-197801529,222616,100.0,10.0,-1.0,1,$3.00 ,31498.85,0.0,153.97,192.26,80.08,157.86,137,1828
,VMAX_DEVICE,144494,EMC VMax Device,VMAX-197801527,222617,100.0,10.0,-1.0,1,$3.00 ,1240.16,0.0,79.48,194.72,40.81,80.91,137,1828
,V7000_DEVICE,145152,IBM V7000 Device,STGCLD02,223376,100.0,10.0,-1.0,1,$1.75 ,2619.94,0.1,61.92,197.37,31.37,534.01,137,1831
,V7000_DEVICE,145151,IBM V7000 Device,STGCLD03,223377,100.0,10.0,-1.0,1,$1.75 ,8904.25,1.19,153.58,202.06,76.01,434.77,137,1831
,VMAX_DEVICE,145156,EMC VMax Device,VMAX-197801527,223383,100.0,10.0,-1.0,1,$3.00 ,1408.2,0.0,79.77,194.73,40.96,81.2,137,1831
,VMAX_DEVICE,145155,EMC VMax Device,VMAX-197801529,223382,100.0,10.0,-1.0,1,$3.00 ,40926.64,0.0,151.56,193.05,78.51,154.67,137,1831
,V7000_DEVICE,145543,IBM V7000 Device,STGCLD02,223797,100.0,10.0,-1.0,1,$1.75 ,5404.04,0.15,61.94,197.37,31.38,534.01,137,1833
,V7000_DEVICE,145542,IBM V7000 Device,STGCLD03,223798,100.0,10.0,-1.0,1,$1.75 ,7202.78,1.5,153.66,202.06,76.05,434.77,137,1833
,VMAX_DEVICE,145544,EMC VMax Device,VMAX-197801529,223799,100.0,10.0,-1.0,1,$3.00 ,36340.64,0.0,153.18,192.43,79.6,156.91,137,1833
,VMAX_DEVICE,145545,EMC VMax Device,VMAX-197801527,223800,100.0,10.0,-1.0,1,$3.00 ,1627.91,0.0,79.24,194.7,40.7,80.69,137,1833
,V7000_DEVICE,145980,IBM V7000 Device,STGCLD02,224286,100.0,10.0,-1.0,1,$1.75 ,8012.5,0.13,61.95,197.37,31.39,534.01,137,1835
,V7000_DEVICE,145979,IBM V7000 Device,STGCLD03,224287,100.0,10.0,-1.0,1,$1.75 ,17155.58,1.47,154.26,202.06,76.35,434.77,137,1835
,VMAX_DEVICE,145981,EMC VMax Device,VMAX-197801529,224288,100.0,10.0,-1.0,1,$3.00 ,30130.42,0.0,152.99,192.86,79.33,156.29,137,1835
,DATA_DOMAIN,145993,EMC Data Domain Device,DD-NVT10164100062,224300,100.0,20.0,-1.0,1,$1.75 ,0.0,0.0,6033.14,9669.12,62.4,6033.14,137,1835
,DATA_DOMAIN,145992,EMC Data Domain Device,DD-NVT10170700007,224301,100.0,20.0,-1.0,1,$1.75 ,0.0,0.0,6029.89,9839.19,61.28,6029.89,137,1835
,VMAX_DEVICE,145982,EMC VMax Device,VMAX-197801527,224289,100.0,10.0,-1.0,1,$3.00 ,1579.12,0.0,80.5,194.74,41.34,81.92,137,1835
,V7000_DEVICE,146654,IBM V7000 Device,STGCLD02,225069,100.0,10.0,-1.0,1,$1.75 ,2741.33,0.1,61.92,197.37,31.37,534.01,137,1838
,V7000_DEVICE,146655,IBM V7000 Device,STGCLD03,225070,100.0,10.0,-1.0,1,$1.75 ,7926.07,1.22,153.59,202.06,76.01,434.77,137,1838
,DATA_DOMAIN,146653,EMC Data Domain Device,DD-NVT10170700007,225072,100.0,20.0,-1.0,1,$1.75 ,0.0,0.0,6039.49,9364.19,64.5,6039.49,137,1838
,VMAX_DEVICE,146663,EMC VMax Device,VMAX-197801527,225087,100.0,10.0,-1.0,1,$3.00 ,1299.76,0.0,79.64,194.75,40.89,81.05,137,1838
,DATA_DOMAIN,146652,EMC Data Domain Device,DD-NVT10164100062,225071,100.0,20.0,-1.0,1,$1.75 ,0.0,0.0,6042.48,9092.37,66.46,6042.48,137,1838
,VMAX_DEVICE,146662,EMC VMax Device,VMAX-197801529,225086,100.0,10.0,-1.0,1,$3.00 ,41734.96,0.0,153.56,192.52,79.76,157.2,137,1838
,V7000_DEVICE,147041,IBM V7000 Device,STGCLD02,225528,100.0,10.0,-1.0,1,$1.75 ,7825.41,0.11,61.93,197.37,31.38,534.01,137,1840
,V7000_DEVICE,147040,IBM V7000 Device,STGCLD03,225529,100.0,10.0,-1.0,1,$1.75 ,9460.66,0.98,154.52,202.06,76.47,434.77,137,1840
