geography,device_type_code,id,device_type_description,array_name,upload_id,cpu_util,latency_capacity,data_mover_capacity,tier,price_per_gb,ttl_iops,ttl_latency,ttl_used,ttl_usable,pct_used,ttl_allocated,client_id,period_id
Unmapped,COMPELLENT_DEVICE,107033,EMC Compellent Device,Ascension_78970,177742,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1641
Unmapped,COMPELLENT_DEVICE,107036,EMC Compellent Device,Ascension_30832,177743,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.35,295.82,95.79,283.35,188,1641
Unmapped,UNITY_DEVICE,107025,EMC Unity Device,AHISUNITY,177740,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1641
Unmapped,SVC_DEVICE,107541,IBM SVC Device,SVCP8,178305,100.0,5.0,-1.0,1,$1.75 ,9535.62,0.33,33.23,52.22,63.62,58.49,188,1643
Unmapped,SVC_DEVICE,107559,IBM SVC Device,AHISSVC,178309,100.0,5.0,-1.0,1,$1.75 ,17629.32,0.89,448.02,673.7,66.5,449.95,188,1643
Unmapped,COMPELLENT_DEVICE,107482,EMC Compellent Device,Ascension_78970,178294,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1643
Unmapped,UNITY_DEVICE,107479,EMC Unity Device,AHISUNITY,178291,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1643
Unmapped,VMAX_DEVICE,107485,EMC VMax Device,VMAX-195702745,178303,100.0,5.0,-1.0,1,$3.00 ,12679.31,0.0,135.13,167.37,80.74,135.16,188,1643
Unmapped,COMPELLENT_DEVICE,107483,EMC Compellent Device,Ascension_30832,178298,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.35,295.82,95.79,283.35,188,1643
Unmapped,SVC_DEVICE,107984,IBM SVC Device,SVCP8,178855,100.0,5.0,-1.0,1,$1.75 ,11845.24,0.34,33.36,52.22,63.88,58.49,188,1645
Unmapped,SVC_DEVICE,108010,IBM SVC Device,AHISSVC,178858,100.0,5.0,-1.0,1,$1.75 ,20866.28,0.88,448.02,673.7,66.5,449.95,188,1645
Unmapped,COMPELLENT_DEVICE,107949,EMC Compellent Device,Ascension_78970,178849,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1645
Unmapped,COMPELLENT_DEVICE,107950,EMC Compellent Device,Ascension_30832,178850,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.35,295.82,95.79,283.35,188,1645
Unmapped,UNITY_DEVICE,107943,EMC Unity Device,AHISUNITY,178847,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1645
Unmapped,VMAX_DEVICE,107953,EMC VMax Device,VMAX-195702745,178854,100.0,5.0,-1.0,1,$3.00 ,11001.02,0.0,135.13,167.37,80.74,135.16,188,1645
Unmapped,SVC_DEVICE,108448,IBM SVC Device,SVCP8,179419,100.0,5.0,-1.0,1,$1.75 ,9938.35,0.32,33.07,52.22,63.32,58.49,188,1648
Unmapped,SVC_DEVICE,108472,IBM SVC Device,AHISSVC,179425,100.0,5.0,-1.0,1,$1.75 ,14711.32,0.91,448.02,673.7,66.5,449.95,188,1648
Unmapped,COMPELLENT_DEVICE,108428,EMC Compellent Device,Ascension_30832,179413,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.35,295.82,95.79,283.35,188,1648
Unmapped,UNITY_DEVICE,108417,EMC Unity Device,AHISUNITY,179410,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1648
Unmapped,VMAX_DEVICE,108429,EMC VMax Device,VMAX-195702745,179416,100.0,5.0,-1.0,1,$3.00 ,9603.97,0.0,135.13,167.37,80.74,135.16,188,1648
Unmapped,COMPELLENT_DEVICE,108418,EMC Compellent Device,Ascension_78970,179411,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1648
Unmapped,SVC_DEVICE,108879,IBM SVC Device,SVCP8,179914,100.0,5.0,-1.0,1,$1.75 ,9213.69,0.33,33.11,52.22,63.41,58.49,188,1650
Unmapped,SVC_DEVICE,108907,IBM SVC Device,AHISSVC,179919,100.0,5.0,-1.0,1,$1.75 ,17140.57,1.05,448.02,673.7,66.5,449.95,188,1650
Unmapped,COMPELLENT_DEVICE,108841,EMC Compellent Device,Ascension_30832,179909,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.35,295.82,95.79,283.35,188,1650
Unmapped,VMAX_DEVICE,108839,EMC VMax Device,VMAX-195702745,179912,100.0,5.0,-1.0,1,$3.00 ,12239.53,0.0,135.13,167.37,80.74,135.16,188,1650
Unmapped,COMPELLENT_DEVICE,108840,EMC Compellent Device,Ascension_78970,179907,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1650
Unmapped,UNITY_DEVICE,108831,EMC Unity Device,AHISUNITY,179905,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1650
Unmapped,SVC_DEVICE,109246,IBM SVC Device,SVCP8,180345,100.0,5.0,-1.0,1,$1.75 ,16001.49,0.3,33.12,52.22,63.41,58.19,188,1652
Unmapped,SVC_DEVICE,109276,IBM SVC Device,AHISSVC,180350,100.0,5.0,-1.0,1,$1.75 ,21639.82,0.9,448.02,673.7,66.5,449.95,188,1652
Unmapped,UNITY_DEVICE,109200,EMC Unity Device,AHISUNITY,180336,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1652
Unmapped,COMPELLENT_DEVICE,109211,EMC Compellent Device,Ascension_30832,180339,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.35,295.82,95.79,283.35,188,1652
Unmapped,VMAX_DEVICE,109208,EMC VMax Device,VMAX-195702745,180343,100.0,5.0,-1.0,1,$3.00 ,11592.21,0.0,135.13,167.37,80.74,135.16,188,1652
Unmapped,COMPELLENT_DEVICE,109209,EMC Compellent Device,Ascension_78970,180337,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1652
Unmapped,SVC_DEVICE,109704,IBM SVC Device,SVCP8,180905,100.0,5.0,-1.0,1,$1.75 ,10762.39,0.33,33.06,52.22,63.31,58.19,188,1655
Unmapped,SVC_DEVICE,109721,IBM SVC Device,AHISSVC,180906,100.0,5.0,-1.0,1,$1.75 ,18672.61,1.17,449.41,673.7,66.71,451.33,188,1655
Unmapped,COMPELLENT_DEVICE,109668,EMC Compellent Device,Ascension_78970,180900,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1655
Unmapped,UNITY_DEVICE,109660,EMC Unity Device,AHISUNITY,180898,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1655
Unmapped,VMAX_DEVICE,109667,EMC VMax Device,VMAX-195702745,180904,100.0,5.0,-1.0,1,$3.00 ,9678.52,0.0,135.13,167.37,80.74,135.16,188,1655
Unmapped,COMPELLENT_DEVICE,109666,EMC Compellent Device,Ascension_30832,180901,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.55,295.82,95.85,283.55,188,1655
Unmapped,SVC_DEVICE,110158,IBM SVC Device,SVCP8,181444,100.0,5.0,-1.0,1,$1.75 ,9818.33,0.33,33.11,52.22,63.41,58.19,188,1657
Unmapped,SVC_DEVICE,110186,IBM SVC Device,AHISSVC,181446,100.0,5.0,-1.0,1,$1.75 ,18685.05,1.02,449.41,673.7,66.71,451.33,188,1657
Unmapped,COMPELLENT_DEVICE,110122,EMC Compellent Device,Ascension_78970,181437,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1657
Unmapped,VMAX_DEVICE,110121,EMC VMax Device,VMAX-195702745,181443,100.0,5.0,-1.0,1,$3.00 ,12172.64,0.0,135.13,167.37,80.74,135.16,188,1657
Unmapped,UNITY_DEVICE,110115,EMC Unity Device,AHISUNITY,181436,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1657
Unmapped,COMPELLENT_DEVICE,110124,EMC Compellent Device,Ascension_30832,181439,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.55,295.82,95.85,283.55,188,1657
Unmapped,SVC_DEVICE,110532,IBM SVC Device,SVCP8,181877,100.0,5.0,-1.0,1,$1.75 ,11091.5,0.34,33.33,52.22,63.82,58.19,188,1659
Unmapped,SVC_DEVICE,110563,IBM SVC Device,AHISSVC,181880,100.0,5.0,-1.0,1,$1.75 ,22164.94,0.89,450.71,673.7,66.9,452.63,188,1659
Unmapped,VMAX_DEVICE,110496,EMC VMax Device,VMAX-195702745,181875,100.0,5.0,-1.0,1,$3.00 ,12052.92,0.0,135.13,167.37,80.74,135.16,188,1659
Unmapped,COMPELLENT_DEVICE,110494,EMC Compellent Device,Ascension_78970,181870,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1659
Unmapped,UNITY_DEVICE,110485,EMC Unity Device,AHISUNITY,181868,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1659
Unmapped,COMPELLENT_DEVICE,110497,EMC Compellent Device,Ascension_30832,181871,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.55,295.82,95.85,283.55,188,1659
Unmapped,SVC_DEVICE,110909,IBM SVC Device,SVCP8,182327,100.0,5.0,-1.0,1,$1.75 ,9790.93,0.32,33.2,52.22,63.57,58.19,188,1662
Unmapped,SVC_DEVICE,110940,IBM SVC Device,AHISSVC,182331,100.0,5.0,-1.0,1,$1.75 ,18516.79,0.96,450.71,673.7,66.9,452.63,188,1662
Unmapped,COMPELLENT_DEVICE,110858,EMC Compellent Device,Ascension_30832,182324,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.55,295.82,95.85,283.55,188,1662
Unmapped,UNITY_DEVICE,110853,EMC Unity Device,AHISUNITY,182322,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1662
Unmapped,VMAX_DEVICE,110857,EMC VMax Device,VMAX-195702745,182326,100.0,5.0,-1.0,1,$3.00 ,10103.23,0.0,135.13,167.37,80.74,135.16,188,1662
Unmapped,COMPELLENT_DEVICE,110854,EMC Compellent Device,Ascension_78970,182323,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1662
Unmapped,SVC_DEVICE,111366,IBM SVC Device,SVCP8,182891,100.0,5.0,-1.0,1,$1.75 ,10514.9,0.32,33.26,52.22,63.69,58.19,188,1664
Unmapped,SVC_DEVICE,111393,IBM SVC Device,AHISSVC,182893,100.0,5.0,-1.0,1,$1.75 ,17618.02,0.93,450.71,673.7,66.9,452.63,188,1664
Unmapped,COMPELLENT_DEVICE,111318,EMC Compellent Device,Ascension_78970,182885,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1664
Unmapped,COMPELLENT_DEVICE,111317,EMC Compellent Device,Ascension_30832,182886,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.55,295.82,95.85,283.55,188,1664
Unmapped,VMAX_DEVICE,111323,EMC VMax Device,VMAX-195702745,182889,100.0,5.0,-1.0,1,$3.00 ,11944.81,0.0,135.13,167.37,80.74,135.16,188,1664
Unmapped,UNITY_DEVICE,111311,EMC Unity Device,AHISUNITY,182882,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1664
Unmapped,SVC_DEVICE,111738,IBM SVC Device,SVCP8,183339,100.0,5.0,-1.0,1,$1.75 ,10820.16,0.33,33.24,52.22,63.65,58.19,188,1666
Unmapped,SVC_DEVICE,111766,IBM SVC Device,AHISSVC,183343,100.0,5.0,-1.0,1,$1.75 ,21350.96,0.87,450.86,673.7,66.92,452.78,188,1666
Unmapped,COMPELLENT_DEVICE,111698,EMC Compellent Device,Ascension_78970,183332,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1666
Unmapped,VMAX_DEVICE,111699,EMC VMax Device,VMAX-195702745,183337,100.0,5.0,-1.0,1,$3.00 ,12885.21,0.0,135.13,167.37,80.74,135.16,188,1666
Unmapped,UNITY_DEVICE,111691,EMC Unity Device,AHISUNITY,183331,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.14,41.06,61.23,30.56,188,1666
Unmapped,COMPELLENT_DEVICE,111701,EMC Compellent Device,Ascension_30832,183334,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.55,295.82,95.85,283.55,188,1666
Unmapped,SVC_DEVICE,112220,IBM SVC Device,SVCP8,183887,100.0,5.0,-1.0,1,$1.75 ,10594.13,0.32,33.25,52.22,63.66,58.19,188,1669
Unmapped,SVC_DEVICE,112235,IBM SVC Device,AHISSVC,183893,100.0,5.0,-1.0,1,$1.75 ,24107.77,0.83,455.98,673.7,67.68,457.9,188,1669
Unmapped,COMPELLENT_DEVICE,112175,EMC Compellent Device,Ascension_30832,183882,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.55,295.82,95.85,283.55,188,1669
Unmapped,VMAX_DEVICE,112178,EMC VMax Device,VMAX-195702745,183885,100.0,5.0,-1.0,1,$3.00 ,9477.01,0.0,135.13,167.37,80.74,135.16,188,1669
Unmapped,UNITY_DEVICE,112164,EMC Unity Device,AHISUNITY,183879,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.15,41.06,61.25,30.77,188,1669
Unmapped,COMPELLENT_DEVICE,112173,EMC Compellent Device,Ascension_78970,183881,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1669
Unmapped,SVC_DEVICE,112677,IBM SVC Device,SVCP8,184450,100.0,5.0,-1.0,1,$1.75 ,9992.01,0.35,33.14,52.22,63.46,58.19,188,1671
Unmapped,SVC_DEVICE,112700,IBM SVC Device,AHISSVC,184455,100.0,5.0,-1.0,1,$1.75 ,19010.12,0.83,455.98,673.7,67.68,457.9,188,1671
Unmapped,COMPELLENT_DEVICE,112633,EMC Compellent Device,Ascension_30832,184445,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.55,295.82,95.85,283.55,188,1671
Unmapped,UNITY_DEVICE,112624,EMC Unity Device,AHISUNITY,184443,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.15,41.06,61.25,30.77,188,1671
Unmapped,VMAX_DEVICE,112634,EMC VMax Device,VMAX-195702745,184449,100.0,5.0,-1.0,1,$3.00 ,11685.15,0.0,135.13,167.37,80.74,135.16,188,1671
Unmapped,COMPELLENT_DEVICE,112631,EMC Compellent Device,Ascension_78970,184444,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1671
Unmapped,SVC_DEVICE,113059,IBM SVC Device,SVCP8,184915,100.0,5.0,-1.0,1,$1.75 ,8481.91,0.32,33.12,52.22,63.42,58.19,188,1673
Unmapped,SVC_DEVICE,113084,IBM SVC Device,AHISSVC,184920,100.0,5.0,-1.0,1,$1.75 ,24752.94,0.85,455.99,673.7,67.68,457.9,188,1673
Unmapped,UNITY_DEVICE,113013,EMC Unity Device,AHISUNITY,184907,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.15,41.06,61.25,30.77,188,1673
Unmapped,COMPELLENT_DEVICE,113022,EMC Compellent Device,Ascension_30832,184910,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.55,295.82,95.85,283.55,188,1673
Unmapped,VMAX_DEVICE,113026,EMC VMax Device,VMAX-195702745,184913,100.0,5.0,-1.0,1,$3.00 ,12449.29,0.0,135.13,167.37,80.74,135.16,188,1673
Unmapped,COMPELLENT_DEVICE,113021,EMC Compellent Device,Ascension_78970,184908,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1673
Unmapped,SVC_DEVICE,113622,IBM SVC Device,SVCP8,185642,100.0,5.0,-1.0,1,$1.75 ,11441.62,0.36,33.16,52.22,63.49,58.19,188,1676
Unmapped,SVC_DEVICE,113637,IBM SVC Device,AHISSVC,185648,100.0,5.0,-1.0,1,$1.75 ,18399.93,1.06,455.99,673.7,67.68,457.9,188,1676
Unmapped,COMPELLENT_DEVICE,113597,EMC Compellent Device,Ascension_30832,185636,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.55,295.82,95.85,283.55,188,1676
Unmapped,VMAX_DEVICE,113596,EMC VMax Device,VMAX-195702745,185640,100.0,5.0,-1.0,1,$3.00 ,10417.63,0.0,135.13,167.37,80.74,135.16,188,1676
Unmapped,UNITY_DEVICE,113586,EMC Unity Device,AHISUNITY,185634,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.15,41.06,61.25,30.77,188,1676
Unmapped,COMPELLENT_DEVICE,113595,EMC Compellent Device,Ascension_78970,185635,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1676
Unmapped,SVC_DEVICE,114073,IBM SVC Device,SVCP8,186184,100.0,5.0,-1.0,1,$1.75 ,10486.08,0.34,33.28,52.22,63.72,58.19,188,1678
Unmapped,SVC_DEVICE,114103,IBM SVC Device,AHISSVC,186186,100.0,5.0,-1.0,1,$1.75 ,18921.3,0.93,455.99,673.7,67.68,457.9,188,1678
Unmapped,VMAX_DEVICE,114036,EMC VMax Device,VMAX-195702745,186183,100.0,5.0,-1.0,1,$3.00 ,12395.81,0.0,135.13,167.37,80.74,135.16,188,1678
Unmapped,UNITY_DEVICE,114031,EMC Unity Device,AHISUNITY,186177,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.15,41.06,61.25,30.77,188,1678
Unmapped,COMPELLENT_DEVICE,114037,EMC Compellent Device,Ascension_30832,186180,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.55,295.82,95.85,283.55,188,1678
Unmapped,COMPELLENT_DEVICE,114035,EMC Compellent Device,Ascension_78970,186179,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1678
Unmapped,SVC_DEVICE,114451,IBM SVC Device,SVCP8,186626,100.0,5.0,-1.0,1,$1.75 ,10819.18,0.32,33.15,52.22,63.48,58.19,188,1680
Unmapped,SVC_DEVICE,114467,IBM SVC Device,AHISSVC,186628,100.0,5.0,-1.0,1,$1.75 ,21099.17,0.99,456.17,673.7,67.71,458.09,188,1680
Unmapped,COMPELLENT_DEVICE,114416,EMC Compellent Device,Ascension_30832,186621,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.55,295.82,95.85,283.55,188,1680
Unmapped,VMAX_DEVICE,114415,EMC VMax Device,VMAX-195702745,186624,100.0,5.0,-1.0,1,$3.00 ,13777.69,0.0,135.13,167.37,80.74,135.16,188,1680
Unmapped,COMPELLENT_DEVICE,114414,EMC Compellent Device,Ascension_78970,186619,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1680
Unmapped,UNITY_DEVICE,114408,EMC Unity Device,AHISUNITY,186617,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.15,41.06,61.25,30.77,188,1680
Unmapped,SVC_DEVICE,114932,IBM SVC Device,SVCP8,187194,100.0,5.0,-1.0,1,$1.75 ,9303.85,0.31,31.28,52.22,59.9,55.81,188,1683
Unmapped,SVC_DEVICE,114951,IBM SVC Device,AHISSVC,187197,100.0,5.0,-1.0,1,$1.75 ,21350.17,0.96,456.48,673.7,67.76,458.4,188,1683
Unmapped,VMAX_DEVICE,114895,EMC VMax Device,VMAX-195702745,187193,100.0,5.0,-1.0,1,$3.00 ,10259.87,0.0,135.13,167.37,80.74,135.16,188,1683
Unmapped,COMPELLENT_DEVICE,114896,EMC Compellent Device,Ascension_30832,187191,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.55,295.82,95.85,283.55,188,1683
Unmapped,UNITY_DEVICE,114891,EMC Unity Device,AHISUNITY,187189,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.15,41.06,61.25,30.77,188,1683
Unmapped,COMPELLENT_DEVICE,114894,EMC Compellent Device,Ascension_78970,187190,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1683
Unmapped,SVC_DEVICE,115418,IBM SVC Device,SVCP8,187791,100.0,5.0,-1.0,1,$1.75 ,10538.08,0.33,31.37,52.22,60.08,55.81,188,1685
Unmapped,SVC_DEVICE,115441,IBM SVC Device,AHISSVC,187792,100.0,5.0,-1.0,1,$1.75 ,19164.33,0.85,456.48,673.7,67.76,458.4,188,1685
Unmapped,VMAX_DEVICE,115384,EMC VMax Device,VMAX-195702745,187789,100.0,5.0,-1.0,1,$3.00 ,12228.29,0.0,135.13,167.37,80.74,135.16,188,1685
Unmapped,COMPELLENT_DEVICE,115383,EMC Compellent Device,Ascension_78970,187786,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1685
Unmapped,COMPELLENT_DEVICE,115392,EMC Compellent Device,Ascension_30832,187787,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.55,295.82,95.85,283.55,188,1685
Unmapped,UNITY_DEVICE,115381,EMC Unity Device,AHISUNITY,187785,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.15,41.06,61.25,30.77,188,1685
Unmapped,SVC_DEVICE,115818,IBM SVC Device,SVCP8,188264,100.0,5.0,-1.0,1,$1.75 ,10902.84,0.32,31.22,52.22,59.78,55.81,188,1687
Unmapped,SVC_DEVICE,115848,IBM SVC Device,AHISSVC,188266,100.0,5.0,-1.0,1,$1.75 ,22535.95,0.89,456.48,673.7,67.76,458.4,188,1687
Unmapped,COMPELLENT_DEVICE,115789,EMC Compellent Device,Ascension_30832,188261,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,283.55,295.82,95.85,283.55,188,1687
Unmapped,UNITY_DEVICE,115778,EMC Unity Device,AHISUNITY,188258,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.15,41.06,61.25,30.77,188,1687
Unmapped,VMAX_DEVICE,115782,EMC VMax Device,VMAX-195702745,188263,100.0,5.0,-1.0,1,$3.00 ,14124.03,0.0,135.13,167.37,80.74,135.16,188,1687
Unmapped,COMPELLENT_DEVICE,115781,EMC Compellent Device,Ascension_78970,188260,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,307.2,343.33,89.48,307.2,188,1687
Unmapped,SVC_DEVICE,116314,IBM SVC Device,SVCP8,188847,100.0,5.0,-1.0,1,$1.75 ,10731.35,0.35,32.36,52.22,61.97,57.61,188,1690
Unmapped,SVC_DEVICE,116331,IBM SVC Device,AHISSVC,188848,100.0,5.0,-1.0,1,$1.75 ,18007.65,0.9,456.48,673.7,67.76,458.4,188,1690
Unmapped,UNITY_DEVICE,116277,EMC Unity Device,AHISUNITY,188840,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.15,41.06,61.26,30.77,188,1690
Unmapped,VMAX_DEVICE,116282,EMC VMax Device,VMAX-195702745,188846,100.0,5.0,-1.0,1,$3.00 ,10260.32,0.0,135.13,167.37,80.74,135.16,188,1690
Unmapped,SVC_DEVICE,116812,IBM SVC Device,SVCP8,189448,100.0,5.0,-1.0,1,$1.75 ,9581.85,0.33,32.42,52.22,62.09,57.61,188,1692
Unmapped,SVC_DEVICE,116839,IBM SVC Device,AHISSVC,189450,100.0,5.0,-1.0,1,$1.75 ,17759.01,1.08,456.48,673.7,67.76,458.4,188,1692
Unmapped,UNITY_DEVICE,116774,EMC Unity Device,AHISUNITY,189441,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.15,41.06,61.26,30.77,188,1692
Unmapped,VMAX_DEVICE,116780,EMC VMax Device,VMAX-195702745,189447,100.0,5.0,-1.0,1,$3.00 ,12389.59,0.0,135.13,167.37,80.74,135.16,188,1692
Unmapped,SVC_DEVICE,117198,IBM SVC Device,SVCP8,189904,100.0,5.0,-1.0,1,$1.75 ,11000.71,0.34,33.75,52.22,64.62,61.81,188,1694
Unmapped,SVC_DEVICE,117222,IBM SVC Device,AHISSVC,189906,100.0,5.0,-1.0,1,$1.75 ,22135.89,0.98,456.48,673.7,67.76,458.4,188,1694
Unmapped,UNITY_DEVICE,117161,EMC Unity Device,AHISUNITY,189898,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.15,41.06,61.26,30.77,188,1694
Unmapped,VMAX_DEVICE,117164,EMC VMax Device,VMAX-195702745,189903,100.0,5.0,-1.0,1,$3.00 ,11323.14,0.0,135.13,167.37,80.74,135.16,188,1694
Unmapped,SVC_DEVICE,117625,IBM SVC Device,SVCP8,190463,100.0,5.0,-1.0,1,$1.75 ,10594.32,0.33,33.77,52.22,64.67,61.81,188,1697
Unmapped,SVC_DEVICE,117628,IBM SVC Device,AHISSVC,190464,100.0,5.0,-1.0,1,$1.75 ,20882.72,1.0,456.48,673.7,67.76,458.4,188,1697
Unmapped,VMAX_DEVICE,117695,EMC VMax Device,VMAX-195702745,190547,100.0,5.0,-1.0,1,$3.00 ,0.0,0.0,135.13,167.37,80.74,135.16,188,1697
Unmapped,UNITY_DEVICE,117623,EMC Unity Device,AHISUNITY,190458,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.15,41.06,61.26,30.77,188,1697
Unmapped,SVC_DEVICE,117899,IBM SVC Device,SVCP8,190833,100.0,5.0,-1.0,1,$1.75 ,10623.09,0.32,33.95,52.22,65.0,61.81,188,1699
Unmapped,SVC_DEVICE,117900,IBM SVC Device,AHISSVC,190834,100.0,5.0,-1.0,1,$1.75 ,16596.76,1.13,456.48,673.7,67.76,458.4,188,1699
Unmapped,VMAX_DEVICE,117897,EMC VMax Device,VMAX-195702745,190832,100.0,5.0,-1.0,1,$3.00 ,9841.83,0.0,135.13,167.37,80.74,135.16,188,1699
Unmapped,UNITY_DEVICE,117896,EMC Unity Device,AHISUNITY,190828,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.15,41.06,61.26,30.77,188,1699
Unmapped,SVC_DEVICE,118264,IBM SVC Device,SVCP8,191241,100.0,5.0,-1.0,1,$1.75 ,10572.68,0.33,33.91,52.22,64.92,61.81,188,1701
Unmapped,SVC_DEVICE,118289,IBM SVC Device,AHISSVC,191242,100.0,5.0,-1.0,1,$1.75 ,24037.81,0.99,456.48,673.7,67.76,458.4,188,1701
Unmapped,UNITY_DEVICE,118226,EMC Unity Device,AHISUNITY,191235,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.15,41.06,61.27,30.77,188,1701
Unmapped,VMAX_DEVICE,118229,EMC VMax Device,VMAX-195702745,191240,100.0,5.0,-1.0,1,$3.00 ,8480.44,0.0,135.13,167.37,80.74,135.16,188,1701
Unmapped,SVC_DEVICE,118727,IBM SVC Device,SVCP8,191772,100.0,5.0,-1.0,1,$1.75 ,9446.73,0.33,33.95,52.22,65.01,61.81,188,1704
Unmapped,SVC_DEVICE,118743,IBM SVC Device,AHISSVC,191774,100.0,5.0,-1.0,1,$1.75 ,20827.07,0.96,456.48,673.7,67.76,458.4,188,1704
Unmapped,VMAX_DEVICE,118693,EMC VMax Device,VMAX-195702745,191770,100.0,5.0,-1.0,1,$3.00 ,9771.92,0.0,135.13,167.37,80.74,135.16,188,1704
Unmapped,UNITY_DEVICE,118690,EMC Unity Device,AHISUNITY,191765,100.0,10.0,-1.0,1,$1.50 ,0.0,0.0,25.16,41.06,61.27,30.77,188,1704
